Start,4
111.811885526608,-20.0239783221182,-47.5819621521521
132.927241591801,-17.5563886387751,-45.2326388681017
98.8128469534382,115.400870371416,-41.5248348967261
67.1115691317395,82.4457070290302,-34.5714422353678
83.6113154373699,-33.8220827996321,-40.3013472024955
87.602779334534,72.140900391083,-38.2960470825831
87.3732144500138,130.058069789116,-50.5242940589969
Start,4
98.2511276570353,114.728171761595,-41.8959522038178
87.1775596974177,71.3481737677844,-38.5778074802395
67.8460409316432,81.3329699666846,-36.8814801042138
111.278043245171,-21.2591099146169,-47.4214629672948
89.5189883250692,128.293461895412,-55.4185351234172
132.349793193967,-18.8959300767312,-45.2458985443697
82.9327919663803,-34.5916838406345,-39.8558490691323
20.3061860775536,71.0827038305445,-62.949242557452
Start,4
85.9515784321786,71.6448966515993,-37.9198886992873
98.7744068161643,114.175565159391,-44.3573456220068
132.386126201537,-19.7736544923,-48.3652939770298
67.9783578684569,80.831811342629,-38.9358372334659
90.7067641706186,127.375435010577,-59.5510559775572
81.9359193932878,-34.6274960452098,-40.4409425580082
110.368491955143,-21.6175887867219,-48.5441865019898
19.0029998398223,71.0246278684767,-62.8155694269372
Start,4
87.363059158574,127.941469336263,-56.7795020942858
82.421892789218,-35.6479242867187,-41.1982081088239
110.615838244659,-22.3026367568827,-49.0702635290183
132.612871556112,-20.2319155355486,-48.8705485352801
97.1826501034371,114.249703252598,-44.4814130320115
67.0907805083916,80.6168169238826,-38.9400231326261
85.5920140065693,71.2213472373209,-39.4931484812186
16.8268287420763,71.3423406832005,-60.905132933847
Start,4
112.555540766042,-21.7443365495985,-53.2354908158914
82.181265011173,-33.9506897562346,-41.7606102496671
86.2494303212302,72.1476275032583,-39.3506101068445
99.3884750256019,114.694164122809,-46.0043181186985
66.506233345332,82.0100936370072,-36.6062362138818
88.8881710774828,129.144310987987,-56.9495396465764
132.866685259727,-18.6987266261838,-49.96974019287
18.5230174907117,71.6284328147313,-62.456089817291
Start,4
109.292275437165,-19.1659819982043,-47.9892631177651
97.6800584501679,116.066937111926,-42.2799774570921
88.7790900091901,129.738170795213,-55.9142256594542
82.4499429774985,-33.2718684140427,-42.141900935771
66.9557477541033,82.2322216451662,-36.8315510639171
133.289919147292,-17.9663617909943,-50.9903842818597
86.2997913267978,72.6618500697995,-38.939634681911
18.7185479753777,72.4660052170005,-62.2224068224146
Start,4
66.4887627105203,82.7122668108594,-35.5364140522297
111.861354576077,-20.9117748878237,-53.4519402953459
84.3769442366229,-34.7388882626887,-46.2280280413816
132.453364087649,-17.811192735049,-50.4753642454798
86.9582997559174,130.398152367137,-52.3529973482708
85.152261247487,72.9007523621174,-36.518588638222
97.5760032912831,115.807705996011,-41.7410424540858
17.2509432730336,73.3540372592438,-59.8877350040416
Start,4
131.175782662956,-17.1036152827712,-50.145137515099
83.7514693821205,-34.1767049848533,-46.2989825812447
84.069724341808,73.5991471366212,-36.2003796846457
110.807564190044,-20.0587582988392,-53.0830786796148
87.8047259731104,130.334582443521,-55.0322374308771
65.9045457012866,82.790236744214,-35.58921113852
97.113512482231,116.291763138497,-42.0368725246968
15.7625833414834,73.8403290575834,-58.9359658497953
Start,4
82.7811344141614,-35.0615953116197,-45.7223206501144
98.171213331639,114.910407597101,-44.1846965141369
130.923455389977,-18.7633327738028,-50.8044562297379
110.265398184527,-21.4066290881422,-53.19718117972
66.9912446594448,81.4733886538111,-38.0026344478731
85.6104069698598,72.2240831284647,-39.0021808795254
88.9252409747078,128.582903631974,-57.6081092487513
14.8067542109304,73.3429353169252,-58.0979920813181
Start,4
83.247733036613,-33.6859617725075,-45.5557167123327
97.543399118572,116.361867105422,-41.844693226997
110.513462127931,-19.6994522933204,-52.223140921248
86.2018096708362,72.9703539622694,-38.8468201330411
65.9173376832743,83.0723760840624,-35.1486320668027
132.255040247553,-17.7345777202978,-51.6785759638839
18.196654847866,73.6303101482644,-62.0196626037043
86.0254732546424,131.033790639632,-51.1180571619003
Start,4
97.9220359327596,114.95237799176,-44.6961488821861
